Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,segment_label
17552,8,10,2154.88,5,5,5,15,555,Champions
17553,108,3,2270.0,2,4,5,11,245,At Risk
17555,61,3,565.43,3,4,3,10,343,Loyal Customers
17556,15,1,142.77,5,2,1,8,521,New Customers
17557,368,1,34.0,1,2,1,4,121,Lost
17558,29,1,259.17,4,2,2,8,422,New Customers
17559,148,1,167.62,2,2,1,5,221,Lost
17560,31,4,1040.85,4,4,4,12,444,Champions
17561,26,3,537.9,4,4,3,11,443,Loyal Customers
17563,214,2,392.38,1,3,2,6,132,Others
17565,222,1,131.83,1,2,1,4,121,Lost
17567,8,2,1024.55,5,3,4,12,534,Loyal Customers
17568,269,1,374.45,1,2,2,5,122,Lost
17570,17,1,100.0,4,2,1,7,421,New Customers
17571,178,1,205.23999999999998,1,2,1,4,121,Lost
17572,9,7,496.26000000000005,5,5,2,12,552,Potential Loyalists
17575,303,1,171.7,1,2,1,4,121,Lost
17576,1,23,5266.7699999999995,5,5,5,15,555,Champions
17577,281,2,348.75,1,3,2,6,132,Others
17578,110,6,903.87,2,5,3,10,253,At Risk
17579,214,1,304.38,1,2,2,5,122,Lost
17580,12,2,325.3,5,3,2,10,532,Potential Loyalists
17581,8,20,7712.71,5,5,5,15,555,Champions
17582,82,4,1271.68,2,4,4,10,244,At Risk
17583,196,1,135.95,1,2,1,4,121,Lost
17584,103,4,4067.12,2,4,5,11,245,At Risk
17585,81,3,948.03,2,4,3,9,243,At Risk
17586,255,1,167.4,1,2,1,4,121,Lost
17587,264,1,176.71,1,2,1,4,121,Lost
17588,32,4,1699.35,4,4,4,12,444,Champions
17589,21,14,11433.77,4,5,5,14,455,Champions
17591,3,2,519.95,5,3,3,11,533,Loyal Customers
17592,374,1,148.3,1,2,1,4,121,Lost
17593,45,6,4168.46,3,5,5,13,355,Loyal Customers
17594,85,2,1504.7,2,3,4,9,234,At Risk
17596,4,7,2075.7400000000002,5,5,4,14,554,Champions
17597,54,4,1439.72,3,4,4,11,344,Loyal Customers
17598,17,1,409.98,4,2,2,8,422,New Customers
17599,113,1,52.05,2,2,1,5,221,Lost
17601,16,1,297.07,4,2,2,8,422,New Customers
17602,108,8,2300.01,2,5,5,12,255,At Risk
17603,253,3,1393.66,1,4,4,9,144,At Risk
17604,58,4,633.02,3,4,3,10,343,Loyal Customers
17605,226,1,160.75,1,2,1,4,121,Lost
17606,373,1,87.30000000000001,1,2,1,4,121,Lost
17607,12,1,333.81,5,2,2,9,522,New Customers
17608,85,2,296.07,2,3,2,7,232,Others
17609,38,6,782.12,3,5,3,11,353,Loyal Customers
17610,176,5,1511.94,2,4,4,10,244,At Risk
17611,57,13,4376.41,3,5,5,13,355,Loyal Customers
17612,15,12,3346.41,5,5,5,15,555,Champions
17615,23,3,392.2,4,4,2,10,442,Potential Loyalists
17616,3,2,489.59999999999997,5,3,2,10,532,Potential Loyalists
17617,194,1,385.19,1,2,2,5,122,Lost
17618,19,8,3071.36,4,5,5,14,455,Champions
17621,40,3,1795.22,3,4,4,11,344,Loyal Customers
17622,233,2,1130.21,1,3,4,8,134,At Risk
17623,45,6,1838.72,3,5,4,12,354,Loyal Customers
17624,73,2,725.15,2,3,3,8,233,At Risk
17625,82,4,3958.5,2,4,5,11,245,At Risk
17626,238,1,254.0,1,2,2,5,122,Lost
17627,114,1,296.36,2,2,2,6,222,Lost
17629,24,2,641.4,4,3,3,10,433,Loyal Customers
17631,10,4,470.16,5,4,2,11,542,Potential Loyalists
17633,15,3,732.55,5,4,3,12,543,Loyal Customers
17635,60,3,1265.58,3,4,4,11,344,Loyal Customers
17638,283,2,842.4,1,3,3,7,133,At Risk
17639,23,5,506.67,4,4,3,11,443,Loyal Customers
17640,15,5,2547.28,5,4,5,14,545,Champions
17642,65,3,1112.2,3,4,4,11,344,Loyal Customers
17643,9,2,439.7,5,3,2,10,532,Potential Loyalists
17644,30,9,3132.96,4,5,5,14,455,Champions
17646,1,10,3141.4,5,5,5,15,555,Champions
17647,305,2,198.6,1,3,1,5,131,Others
17648,21,1,418.87,4,2,2,8,422,New Customers
17649,105,2,710.4,2,3,3,8,233,At Risk
17651,134,6,1758.52,2,5,4,11,254,At Risk
17655,2,3,1013.54,5,4,4,13,544,Champions
17657,66,1,126.0,3,2,1,6,321,Others
17659,8,3,835.33,5,4,3,12,543,Loyal Customers
17660,373,1,163.47,1,2,1,4,121,Lost
17662,297,2,412.92,1,3,2,6,132,Others
17663,53,10,3372.92,3,5,5,13,355,Loyal Customers
17664,110,2,561.59,2,3,3,8,233,At Risk
17665,129,1,563.1,2,2,3,7,223,Cant Lose Them
17666,113,3,1319.6399999999999,2,4,4,10,244,At Risk
17667,71,4,1895.19,3,4,4,11,344,Loyal Customers
17669,98,3,2735.63,2,4,5,11,245,At Risk
17671,1,2,830.63,5,3,3,11,533,Loyal Customers
17672,53,5,2600.46,3,4,5,12,345,Loyal Customers
17673,11,7,2578.91,5,5,5,15,555,Champions
17674,4,1,300.66,5,2,2,9,522,New Customers
17675,3,40,17885.32,5,5,5,15,555,Champions
17676,2,5,1378.16,5,4,4,13,544,Champions
17677,2,28,20329.68,5,5,5,15,555,Champions
17678,239,1,301.65,1,2,2,5,122,Lost
17679,157,5,1585.5,2,4,4,10,244,At Risk
17680,19,2,313.05,4,3,2,9,432,Potential Loyalists
17681,233,5,731.2,1,4,3,8,143,At Risk
17682,4,6,1982.45,5,5,4,14,554,Champions
17683,21,3,819.01,4,4,3,11,443,Loyal Customers
17685,8,6,2751.64,5,5,5,15,555,Champions
17686,59,2,2557.35,3,3,5,11,335,Loyal Customers
17687,56,1,432.68,3,2,2,7,322,Others
17688,29,1,304.2,4,2,2,8,422,New Customers
17689,24,2,317.08,4,3,2,9,432,Potential Loyalists
17690,2,8,2685.2,5,5,5,15,555,Champions
17691,4,3,489.65000000000003,5,4,2,11,542,Potential Loyalists
17692,32,8,2234.86,4,5,5,14,455,Champions
17694,147,2,1412.85,2,3,4,9,234,At Risk
17695,30,3,980.7,4,4,3,11,443,Loyal Customers
17696,18,19,5393.88,4,5,5,14,455,Champions
17699,112,2,442.0,2,3,2,7,232,Others
17700,17,10,4145.33,4,5,5,14,455,Champions
17702,19,2,1319.67,4,3,4,11,434,Loyal Customers
17703,54,1,296.1,3,2,2,7,322,Others
17705,91,2,260.38,2,3,2,7,232,Others
17706,2,17,10245.49,5,5,5,15,555,Champions
17707,12,6,456.90000000000003,5,5,2,12,552,Potential Loyalists
17708,38,2,620.85,3,3,3,9,333,Loyal Customers
17709,106,4,533.56,2,4,3,9,243,At Risk
17710,59,1,293.5,3,2,2,7,322,Others
17713,18,4,1198.09,4,4,4,12,444,Champions
17714,60,4,1257.18,3,4,4,11,344,Loyal Customers
17715,228,1,163.2,1,2,1,4,121,Lost
17716,32,13,10300.98,4,5,5,14,455,Champions
17717,57,1,376.92,3,2,2,7,322,Others
17718,280,1,299.83,1,2,2,5,122,Lost
17720,3,7,1572.97,5,5,4,14,554,Champions
17721,295,1,307.21000000000004,1,2,2,5,122,Lost
17722,2,2,2006.32,5,3,4,12,534,Loyal Customers
17723,11,1,102.0,5,2,1,8,521,New Customers
17726,31,7,1092.06,4,5,4,13,454,Champions
17728,40,2,1362.75,3,3,4,10,334,Loyal Customers
17729,232,1,438.65000000000003,1,2,2,5,122,Lost
17730,18,7,2475.32,4,5,5,14,455,Champions
17731,257,2,468.88,1,3,2,6,132,Others
17732,8,8,2166.42,5,5,5,15,555,Champions
17734,161,3,741.69,2,4,3,9,243,At Risk
17735,3,8,4134.91,5,5,5,15,555,Champions
17738,31,9,2304.51,4,5,5,14,455,Champions
17739,10,11,4939.24,5,5,5,15,555,Champions
17740,25,6,426.9,4,5,2,11,452,Potential Loyalists
17741,42,2,101.1,3,3,1,7,331,Potential Loyalists
17742,64,9,1743.3700000000001,3,5,4,12,354,Loyal Customers
17743,84,1,229.2,2,2,1,5,221,Lost
17744,16,1,326.74,4,2,2,8,422,New Customers
17745,113,2,600.34,2,3,3,8,233,At Risk
17746,107,3,793.9300000000001,2,4,3,9,243,At Risk
17748,163,1,358.15,2,2,2,6,222,Lost
17749,182,1,351.66,1,2,2,5,122,Lost
17751,57,1,157.85999999999999,3,2,1,6,321,Others
17753,100,4,382.06,2,4,2,8,242,Others
17754,10,8,2786.57,5,5,5,15,555,Champions
17756,11,3,728.75,5,4,3,12,543,Loyal Customers
17757,4,28,3773.11,5,5,5,15,555,Champions
17758,63,4,1555.83,3,4,4,11,344,Loyal Customers
17759,29,2,441.92,4,3,2,9,432,Potential Loyalists
17760,9,5,631.34,5,4,3,12,543,Loyal Customers
17762,92,1,129.75,2,2,1,5,221,Lost
17763,289,3,71.15,1,4,1,6,141,Others
17764,38,3,741.02,3,4,3,10,343,Loyal Customers
17765,84,1,156.37,2,2,1,5,221,Lost
17766,17,2,299.61,4,3,2,9,432,Potential Loyalists
17767,46,1,141.85,3,2,1,6,321,Others
17768,23,4,1210.83,4,4,4,12,444,Champions
17769,19,7,3095.95,4,5,5,14,455,Champions
17771,72,2,141.6,2,3,1,6,231,Others
17772,28,1,187.3,4,2,1,7,421,New Customers
17773,150,2,575.37,2,3,3,8,233,At Risk
17774,33,5,2060.1,4,4,4,12,444,Champions
17776,22,2,330.56,4,3,2,9,432,Potential Loyalists
17778,297,1,197.70000000000002,1,2,1,4,121,Lost
17780,303,3,346.56,1,4,2,7,142,Others
17782,18,2,679.02,4,3,3,10,433,Loyal Customers
17783,148,1,93.49,2,2,1,5,221,Lost
17784,186,1,112.86,1,2,1,4,121,Lost
17785,81,2,271.44,2,3,2,7,232,Others
17787,7,1,736.28,5,2,3,10,523,New Customers
17789,297,1,171.25,1,2,1,4,121,Lost
17790,14,6,815.11,5,5,3,13,553,Loyal Customers
17792,103,2,368.35,2,3,2,7,232,Others
17794,322,2,147.3,1,3,1,5,131,Others
17796,5,4,661.04,5,4,3,12,543,Loyal Customers
17797,31,5,1191.44,4,4,4,12,444,Champions
17798,217,1,178.07,1,2,1,4,121,Lost
17799,25,10,3207.76,4,5,5,14,455,Champions
17801,87,3,770.03,2,4,3,9,243,At Risk
17802,8,8,3761.38,5,5,5,15,555,Champions
17803,28,1,184.66,4,2,1,7,421,New Customers
17804,12,3,383.78000000000003,5,4,2,11,542,Potential Loyalists
17805,246,1,414.72,1,2,2,5,122,Lost
17807,31,3,437.87,4,4,2,10,442,Potential Loyalists
17808,184,4,262.64,1,4,2,7,142,Others
17809,7,11,5925.4800000000005,5,5,5,15,555,Champions
17810,304,2,373.16,1,3,2,6,132,Others
17811,10,8,1757.98,5,5,4,14,554,Champions
17812,4,4,405.48,5,4,2,11,542,Potential Loyalists
17814,11,2,1609.37,5,3,4,12,534,Loyal Customers
17815,29,1,591.96,4,2,3,9,423,New Customers
17816,1,3,75.76,5,4,1,10,541,Potential Loyalists
17817,14,3,400.46999999999997,5,4,2,11,542,Potential Loyalists
17818,373,1,124.78,1,2,1,4,121,Lost
17819,7,6,2907.65,5,5,5,15,555,Champions
17820,10,1,180.60999999999999,5,2,1,8,521,New Customers
17821,42,1,334.62,3,2,2,7,322,Others
17822,56,5,2162.93,3,4,5,12,345,Loyal Customers
17823,57,2,449.25,3,3,2,8,332,Potential Loyalists
17825,234,4,701.96,1,4,3,8,143,At Risk
17826,10,1,133.34,5,2,1,8,521,New Customers
17827,257,1,388.84,1,2,2,5,122,Lost
17829,45,4,3867.5,3,4,5,12,345,Loyal Customers
17833,359,1,338.46000000000004,1,2,2,5,122,Lost
17834,50,2,689.6700000000001,3,3,3,9,333,Loyal Customers
17838,1,10,3786.7000000000003,5,5,5,15,555,Champions
17840,79,1,175.9,2,2,1,5,221,Lost
17841,1,91,29562.02,5,5,5,15,555,Champions
17842,238,1,430.69,1,2,2,5,122,Lost
17843,47,1,114.92,3,2,1,6,321,Others
17845,191,4,596.09,1,4,3,8,143,At Risk
17847,151,2,129.69,2,3,1,6,231,Others
17848,53,21,2657.91,3,5,5,13,355,Loyal Customers
17849,116,4,457.96000000000004,2,4,2,8,242,Others
17850,8,155,51208.87,5,5,5,15,555,Champions
17851,58,6,1552.35,3,5,4,12,354,Loyal Customers
17852,24,3,543.47,4,4,3,11,443,Loyal Customers
17853,43,3,1596.29,3,4,4,11,344,Loyal Customers
17854,98,4,757.24,2,4,3,9,243,At Risk
17855,8,1,208.97,5,2,1,8,521,New Customers
17857,1,2,1803.2,5,3,4,12,534,Loyal Customers
17858,5,19,7614.24,5,5,5,15,555,Champions
17860,4,4,717.39,5,4,3,12,543,Loyal Customers
17861,21,10,2990.41,4,5,5,14,455,Champions
17862,21,3,923.99,4,4,3,11,443,Loyal Customers
17863,5,7,2585.2,5,5,5,15,555,Champions
17864,21,2,321.72,4,3,2,9,432,Potential Loyalists
17865,11,26,15785.87,5,5,5,15,555,Champions
17866,120,2,805.3000000000001,2,3,3,8,233,At Risk
17867,46,9,424.18,3,5,2,10,352,Potential Loyalists
17868,22,1,227.15,4,2,1,7,421,New Customers
17869,4,3,599.78,5,4,3,12,543,Loyal Customers
17870,2,2,1213.8,5,3,4,12,534,Loyal Customers
17871,33,4,913.05,4,4,3,11,443,Loyal Customers
17872,17,1,235.87,4,2,1,7,421,New Customers
17873,9,14,4621.32,5,5,5,15,555,Champions
17875,324,1,167.1,1,2,1,4,121,Lost
17876,35,3,3424.02,4,4,5,13,445,Champions
17878,31,2,999.48,4,3,4,11,434,Loyal Customers
17880,275,2,366.0,1,3,2,6,132,Others
17882,15,2,291.56,5,3,2,10,532,Potential Loyalists
17883,175,3,324.08,2,4,2,8,242,Others
17884,4,18,2325.92,5,5,5,15,555,Champions
17886,73,3,703.27,2,4,3,9,243,At Risk
17888,10,17,1091.44,5,5,4,14,554,Champions
17889,10,5,545.05,5,4,3,12,543,Loyal Customers
17894,2,11,1292.39,5,5,4,14,554,Champions
17897,3,8,1968.75,5,5,4,14,554,Champions
17898,88,2,147.12,2,3,1,6,231,Others
17901,157,2,149.7,2,3,1,6,231,Others
17902,182,1,216.39999999999998,1,2,1,4,121,Lost
17903,30,1,381.09000000000003,4,2,2,8,422,New Customers
17905,9,10,1580.3799999999999,5,5,4,14,554,Champions
17907,276,1,291.76,1,2,2,5,122,Lost
17908,9,5,1142.47,5,4,4,13,544,Champions
17909,373,1,110.05,1,2,1,4,121,Lost
17910,362,1,261.7,1,2,2,5,122,Lost
17912,11,1,64.49,5,2,1,8,521,New Customers
17913,36,12,3020.64,4,5,5,14,455,Champions
17915,187,1,225.78,1,2,1,4,121,Lost
17916,264,2,43.87,1,3,1,5,131,Others
17918,136,3,396.39,2,4,2,8,242,Others
17919,74,1,536.28,2,2,3,7,223,Cant Lose Them
17920,4,39,20137.24,5,5,5,15,555,Champions
17921,15,6,1574.13,5,5,4,14,554,Champions
17922,179,1,170.4,1,2,1,4,121,Lost
17923,163,2,289.5,2,3,2,7,232,Others
17924,9,2,574.2,5,3,3,11,533,Loyal Customers
17925,8,1,244.08,5,2,1,8,521,New Customers
17926,80,3,638.2,2,4,3,9,243,At Risk
17927,357,1,294.0,1,2,2,5,122,Lost
17928,207,1,128.7,1,2,1,4,121,Lost
17929,23,8,2239.1,4,5,5,14,455,Champions
17930,29,8,2534.74,4,5,5,14,455,Champions
17931,33,12,2993.88,4,5,5,14,455,Champions
17933,268,1,114.69,1,2,1,4,121,Lost
17934,42,1,344.90000000000003,3,2,2,7,322,Others
17935,36,5,540.35,4,4,3,11,443,Loyal Customers
17938,56,1,144.29,3,2,1,6,321,Others
17940,81,6,26286.75,2,5,5,12,255,At Risk
17941,226,3,1128.72,1,4,4,9,144,At Risk
17944,59,1,74.99,3,2,1,6,321,Others
17945,332,3,360.35,1,4,2,7,142,Others
17949,7,74,60117.6,5,5,5,15,555,Champions
17950,1,6,947.26,5,5,3,13,553,Loyal Customers
17951,9,2,627.5400000000001,5,3,3,11,533,Loyal Customers
17952,14,4,788.46,5,4,3,12,543,Loyal Customers
17953,176,1,159.17000000000002,2,2,1,5,221,Lost
17954,3,9,1618.93,5,5,4,14,554,Champions
17955,291,2,392.6,1,3,2,6,132,Others
17958,364,1,465.42,1,2,2,5,122,Lost
17959,228,1,140.75,1,2,1,4,121,Lost
17960,158,2,61.300000000000004,2,3,1,6,231,Others
17961,8,62,1697.85,5,5,4,14,554,Champions
17962,185,3,564.55,1,4,3,8,143,At Risk
17963,107,4,643.16,2,4,3,9,243,At Risk
17964,8,1,261.76,5,2,2,9,522,New Customers
17965,1,17,4558.01,5,5,5,15,555,Champions
17966,227,5,865.49,1,4,3,8,143,At Risk
17967,7,2,223.42,5,3,1,9,531,Potential Loyalists
17968,9,4,590.4399999999999,5,4,3,12,543,Loyal Customers
17969,138,18,2126.09,2,5,4,11,254,At Risk
17971,184,1,161.94,1,2,1,4,121,Lost
17974,17,3,1035.1,4,4,4,12,444,Champions
17975,2,12,2527.17,5,5,5,15,555,Champions
17976,8,1,321.79,5,2,2,9,522,New Customers
17977,36,1,1223.31,4,2,4,10,424,New Customers
17978,1,4,1159.99,5,4,4,13,544,Champions
17980,29,1,201.27,4,2,1,7,421,New Customers
17981,46,1,239.12,3,2,1,6,321,Others
17982,316,1,138.18,1,2,1,4,121,Lost
17983,31,1,171.71,4,2,1,7,421,New Customers
17984,28,4,999.51,4,4,4,12,444,Champions
17987,12,4,766.87,5,4,3,12,543,Loyal Customers
17988,123,7,288.42,2,5,2,9,252,Others
17989,15,1,207.32999999999998,5,2,1,8,521,New Customers
17990,16,3,896.77,4,4,3,11,443,Loyal Customers
17991,227,1,206.95,1,2,1,4,121,Lost
17992,25,1,252.88,4,2,2,8,422,New Customers
17993,253,1,225.99,1,2,1,4,121,Lost
17994,24,7,1595.1399999999999,4,5,4,13,454,Champions
17995,18,2,419.38,4,3,2,9,432,Potential Loyalists
17996,15,3,482.33,5,4,2,11,542,Potential Loyalists
17998,16,3,639.24,4,4,3,11,443,Loyal Customers
17999,2,2,338.41,5,3,2,10,532,Potential Loyalists
18000,200,1,124.25,1,2,1,4,121,Lost
18001,85,4,509.01,2,4,3,9,243,At Risk
18002,11,4,244.37,5,4,1,10,541,Potential Loyalists
18003,12,1,353.51,5,2,2,9,522,New Customers
18006,17,3,524.83,4,4,3,11,443,Loyal Customers
18007,28,1,215.22,4,2,1,7,421,New Customers
18008,51,14,17642.89,3,5,5,13,355,Loyal Customers
18009,178,7,1896.84,1,5,4,10,154,At Risk
18011,9,2,410.79,5,3,2,10,532,Potential Loyalists
18012,359,1,115.3,1,2,1,4,121,Lost
18016,46,2,476.90000000000003,3,3,2,8,332,Potential Loyalists
18017,67,1,165.0,3,2,1,6,321,Others
18018,35,2,175.85,4,3,1,8,431,Potential Loyalists
18020,179,1,190.48000000000002,1,2,1,4,121,Lost
18021,145,2,216.41,2,3,1,6,231,Others
18022,21,4,894.53,4,4,3,11,443,Loyal Customers
18025,15,6,1177.72,5,5,4,14,554,Champions
18026,136,2,2074.07,2,3,4,9,234,At Risk
18028,219,1,192.05,1,2,1,4,121,Lost
18029,278,1,433.77,1,2,2,5,122,Lost
18031,14,1,451.3,5,2,2,9,522,New Customers
18034,11,1,335.52,5,2,2,9,522,New Customers
18035,21,2,546.34,4,3,3,10,433,Loyal Customers
18036,21,8,1142.37,4,5,4,13,454,Champions
18037,57,9,97.39999999999999,3,5,1,9,351,Potential Loyalists
18038,192,1,141.48,1,2,1,4,121,Lost
18039,10,4,548.22,5,4,3,12,543,Loyal Customers
18041,1,20,4536.29,5,5,5,15,555,Champions
18042,177,1,116.1,1,2,1,4,121,Lost
18043,2,1,287.91,5,2,2,9,522,New Customers
18044,23,8,1417.01,4,5,4,13,454,Champions
18046,285,1,189.63,1,2,1,4,121,Lost
18047,17,2,326.09,4,3,2,9,432,Potential Loyalists
18048,129,1,222.64,2,2,1,5,221,Lost
18049,73,2,500.92,2,3,3,8,233,At Risk
18050,29,1,337.66,4,2,2,8,422,New Customers
18051,270,7,2282.28,1,5,5,11,155,At Risk
18052,200,1,10877.18,1,2,5,8,125,Cant Lose Them
18053,161,2,271.05,2,3,2,7,232,Others
18054,28,1,176.5,4,2,1,7,421,New Customers
18055,3,6,4381.78,5,5,5,15,555,Champions
18056,254,1,190.95,1,2,1,4,121,Lost
18057,29,3,1188.46,4,4,4,12,444,Champions
18058,177,2,603.9,1,3,3,7,133,At Risk
18060,44,2,1185.46,3,3,4,10,334,Loyal Customers
18061,2,19,4369.56,5,5,5,15,555,Champions
18062,22,3,912.15,4,4,3,11,443,Loyal Customers
18063,26,2,186.60000000000002,4,3,1,8,431,Potential Loyalists
18064,82,9,3667.83,2,5,5,12,255,At Risk
18065,24,15,3473.8,4,5,5,14,455,Champions
18066,22,2,1122.4,4,3,4,11,434,Loyal Customers
18069,19,6,2455.68,4,5,5,14,455,Champions
18070,305,1,314.1,1,2,2,5,122,Lost
18071,1,5,975.63,5,4,3,12,543,Loyal Customers
18074,9,2,1019.44,5,3,4,12,534,Loyal Customers
18075,10,10,3171.54,5,5,5,15,555,Champions
18076,16,1,151.49,4,2,1,7,421,New Customers
18077,2,8,1699.25,5,5,4,14,554,Champions
18078,61,2,389.40000000000003,3,3,2,8,332,Potential Loyalists
18079,127,1,590.78,2,2,3,7,223,Cant Lose Them
18083,33,1,463.53,4,2,2,8,422,New Customers
18084,19,2,704.75,4,3,3,10,433,Loyal Customers
18085,9,3,955.8000000000001,5,4,3,12,543,Loyal Customers
18087,15,15,10705.8,5,5,5,15,555,Champions
18089,82,1,428.45,2,2,2,6,222,Lost
18090,57,1,321.9,3,2,2,7,322,Others
18091,229,1,360.85,1,2,2,5,122,Lost
18092,1,8,7111.18,5,5,5,15,555,Champions
18093,80,4,2346.19,2,4,5,11,245,At Risk
18094,82,6,3374.2200000000003,2,5,5,12,255,At Risk
18095,63,3,1723.04,3,4,4,11,344,Loyal Customers
18096,78,3,808.81,2,4,3,9,243,At Risk
18097,21,5,1965.52,4,4,4,12,444,Champions
18098,32,1,527.94,4,2,3,9,423,New Customers
18100,186,1,451.56,1,2,2,5,122,Lost
18101,10,3,399.61,5,4,2,11,542,Potential Loyalists
18102,1,89,349164.35,5,5,5,15,555,Champions
18103,185,1,105.8,1,2,1,4,121,Lost
18106,112,5,1019.16,2,4,4,10,244,At Risk
18107,78,1,165.88,2,2,1,5,221,Lost
18108,232,2,577.8100000000001,1,3,3,7,133,At Risk
18109,5,13,1828.24,5,5,4,14,554,Champions
18110,47,1,193.48000000000002,3,2,1,6,321,Others
18111,225,1,405.85,1,2,2,5,122,Lost
18112,54,2,420.67,3,3,2,8,332,Potential Loyalists
18113,4,1,76.32000000000001,5,2,1,8,521,New Customers
18115,333,1,9.700000000000001,1,2,1,4,121,Lost
18116,12,5,731.38,5,4,3,12,543,Loyal Customers
18118,5,4,1068.05,5,4,4,13,544,Champions
18119,3,1,180.7,5,2,1,8,521,New Customers
18123,149,1,92.2,2,2,1,5,221,Lost
18124,108,1,102.65,2,2,1,5,221,Lost
18127,39,1,209.05,3,2,1,6,321,Others
18128,173,1,399.29,2,2,2,6,222,Lost
18131,267,1,222.95999999999998,1,2,1,4,121,Lost
18132,140,1,220.13,2,2,1,5,221,Lost
18134,234,2,445.0,1,3,2,6,132,Others
18135,28,5,567.71,4,4,3,11,443,Loyal Customers
18136,45,2,847.03,3,3,3,9,333,Loyal Customers
18137,187,2,145.99,1,3,1,5,131,Others
18140,109,1,536.41,2,2,3,7,223,Cant Lose Them
18141,37,2,882.47,3,3,3,9,333,Loyal Customers
18144,9,8,2169.25,5,5,5,15,555,Champions
18145,18,7,2748.19,4,5,5,14,455,Champions
18148,282,1,112.85000000000001,1,2,1,4,121,Lost
18149,40,4,941.88,3,4,3,10,343,Loyal Customers
18151,56,4,1226.09,3,4,4,11,344,Loyal Customers
18152,282,1,426.69,1,2,2,5,122,Lost
18153,295,1,246.22,1,2,1,4,121,Lost
18154,24,3,533.41,4,4,3,11,443,Loyal Customers
18156,5,1,186.88,5,2,1,8,521,New Customers
18157,207,1,213.9,1,2,1,4,121,Lost
18160,22,1,365.82,4,2,2,8,422,New Customers
18161,15,1,184.41,5,2,1,8,521,New Customers
18162,368,1,371.51,1,2,2,5,122,Lost
18163,220,1,728.84,1,2,3,6,123,Cant Lose Them
18166,259,1,175.5,1,2,1,4,121,Lost
18168,8,11,2538.7599999999998,5,5,5,15,555,Champions
18170,10,6,1897.69,5,5,4,14,554,Champions
18171,106,4,1206.0,2,4,4,10,244,At Risk
18172,23,32,9905.56,4,5,5,14,455,Champions
18173,248,1,589.52,1,2,3,6,123,Cant Lose Them
18174,239,1,58.5,1,2,1,4,121,Lost
18175,311,1,176.1,1,2,1,4,121,Lost
18177,196,3,875.45,1,4,3,8,143,At Risk
18178,38,7,4512.93,3,5,5,13,355,Loyal Customers
18179,158,2,754.38,2,3,3,8,233,At Risk
18181,36,4,821.49,4,4,3,11,443,Loyal Customers
18182,99,1,291.13,2,2,2,6,222,Lost
18186,358,1,329.58,1,2,2,5,122,Lost
18187,267,1,724.89,1,2,3,6,123,Cant Lose Them
18188,66,3,1279.55,3,4,4,11,344,Loyal Customers
18189,261,1,313.49,1,2,2,5,122,Lost
18190,239,3,461.16,1,4,2,7,142,Others
18191,113,1,321.59999999999997,2,2,2,6,222,Lost
18193,16,2,963.59,4,3,3,10,433,Loyal Customers
18194,74,5,3188.2000000000003,2,4,5,11,245,At Risk
18195,23,1,101.16,4,2,1,7,421,New Customers
18196,107,2,770.56,2,3,3,8,233,At Risk
18197,211,1,230.1,1,2,1,4,121,Lost
18199,319,1,344.75,1,2,2,5,122,Lost
18201,358,1,447.53000000000003,1,2,2,5,122,Lost
18203,17,3,332.1,4,4,2,10,442,Potential Loyalists
18206,189,1,314.65999999999997,1,2,2,5,122,Lost
18207,135,1,544.47,2,2,3,7,223,Cant Lose Them
18208,201,1,360.08,1,2,2,5,122,Lost
18210,18,1,147.45,4,2,1,7,421,New Customers
18212,313,1,298.3,1,2,2,5,122,Lost
18214,166,4,1780.34,2,4,4,10,244,At Risk
18215,73,4,1933.15,2,4,4,10,244,At Risk
18217,149,2,323.29,2,3,2,7,232,Others
18218,232,2,479.91999999999996,1,3,2,6,132,Others
18219,4,8,1493.1200000000001,5,5,4,14,554,Champions
18220,30,5,1616.48,4,4,4,12,444,Champions
18221,26,1,383.33,4,2,2,8,422,New Customers
18223,23,12,7516.31,4,5,5,14,455,Champions
18225,1,15,7539.84,5,5,5,15,555,Champions
18226,14,15,6650.83,5,5,5,15,555,Champions
18227,120,1,295.0,2,2,2,6,222,Lost
18229,2,10,3526.81,5,5,5,15,555,Champions
18230,14,2,1480.8600000000001,5,3,4,12,534,Loyal Customers
18231,42,23,4782.400000000001,3,5,5,13,355,Loyal Customers
18234,187,1,179.6,1,2,1,4,121,Lost
18236,24,6,913.11,4,5,3,12,453,Loyal Customers
18238,151,1,270.92,2,2,2,6,222,Lost
18239,8,2,588.75,5,3,3,11,533,Loyal Customers
18241,51,4,913.9,3,4,3,10,343,Loyal Customers
18242,81,4,1372.72,2,4,4,10,244,At Risk
18243,50,1,515.78,3,2,3,8,323,Others
18244,66,2,568.64,3,3,3,9,333,Loyal Customers
18245,15,13,3757.92,5,5,5,15,555,Champions
18246,245,1,162.72,1,2,1,4,121,Lost
18247,50,3,839.73,3,4,3,10,343,Loyal Customers
18251,81,8,21964.14,2,5,5,12,255,At Risk
18252,184,5,1015.42,1,4,4,9,144,At Risk
18253,278,1,317.88,1,2,2,5,122,Lost
18254,217,1,267.9,1,2,2,5,122,Lost
18255,92,1,199.85,2,2,1,5,221,Lost
18256,23,1,110.7,4,2,1,7,421,New Customers
18257,82,4,2262.52,2,4,5,11,245,At Risk
18258,100,6,2059.67,2,5,4,11,254,At Risk
